2018-04-09,NYM,MIA,4,2,NaN,-220,NaN,180,NaN,-235,NaN,209
2018-04-09,LAA,TEX,8,3,NaN,-130,NaN,118,NaN,-133,NaN,120
2018-04-09,HOU,MIN,2,0,NaN,-165,NaN,140,NaN,-145,NaN,131
2018-04-09,SEA,KC,0,10,NaN,-105,NaN,-115,NaN,-105,NaN,-105
2018-04-09,SD,COL,7,6,NaN,170,NaN,-200,NaN,170,NaN,-190
2018-04-09,ARI,SF,2,1,NaN,-135,NaN,115,NaN,-101,NaN,-109
2018-04-10,TB,CWS,6,5,NaN,-105,NaN,-115,NaN,-110,NaN,100
2018-04-10,PIT,CHC,8,5,NaN,126,NaN,-140,NaN,130,NaN,-144
2018-04-10,DET,CLE,1,2,NaN,170,NaN,-200,NaN,189,NaN,-212
2018-04-10,ATL,WSH,1,4,NaN,213,NaN,-240,NaN,213,NaN,-240
2018-04-10,CIN,PHI,1,6,NaN,116,NaN,-128,NaN,175,NaN,-195
2018-04-10,TOR,BAL,2,1,NaN,-115,NaN,-105,NaN,-135,NaN,122
2018-04-10,NYM,MIA,8,6,NaN,-200,NaN,170,NaN,-194,NaN,174
2018-04-10,NYY,BOS,1,14,NaN,125,NaN,-145,NaN,119,NaN,-132
2018-04-10,LAA,TEX,11,1,NaN,-135,NaN,115,NaN,-143,NaN,129
2018-04-10,HOU,MIN,1,4,NaN,-135,NaN,115,NaN,-158,NaN,142
2018-04-10,MIL,STL,3,5,NaN,135,NaN,-155,NaN,147,NaN,-163
2018-04-10,SEA,KC,8,3,NaN,-135,NaN,115,NaN,-105,NaN,-105
2018-04-10,SD,COL,5,2,NaN,150,NaN,-175,NaN,137,NaN,-152
2018-04-10,OAK,LAD,0,4,NaN,126,NaN,-146,NaN,112,NaN,-123
2018-04-10,ARI,SF,4,5,NaN,-135,NaN,115,NaN,-108,NaN,-102
2018-04-11,ATL,WSH,5,3,NaN,125,NaN,-145,NaN,112,NaN,-123
2018-04-11,HOU,MIN,8,9,NaN,-167,NaN,142,NaN,-160,NaN,144
2018-04-11,MIL,STL,3,2,NaN,149,NaN,-166,NaN,127,NaN,-141
2018-04-11,TB,CWS,1,2,NaN,108,NaN,-118,NaN,-125,NaN,114
2018-04-11,SEA,KC,4,2,NaN,-135,NaN,115,NaN,-140,NaN,126
2018-04-11,SD,COL,4,6,NaN,152,NaN,-177,NaN,144,NaN,-160
2018-04-11,ARI,SF,7,3,NaN,-131,NaN,118,NaN,-111,NaN,101
2018-04-11,DET,CLE,1,5,NaN,240,NaN,-290,NaN,264,NaN,-300
2018-04-11,CIN,PHI,3,4,NaN,-108,NaN,-112,NaN,-102,NaN,-107
2018-04-11,TOR,BAL,3,5,NaN,-113,NaN,-107,NaN,130,NaN,-145
